tiff_file,distance,category,ground_truth
Dataset/ThermEval-D/Thermal_734,10ft,Chest,31.915678024291992
Dataset/ThermEval-D/Thermal_537,6ft,Person,30.520063400268555
Dataset/ThermEval-D/Thermal_537,6ft,Chest,29.504547119140625
Dataset/ThermEval-D/Thermal_537,6ft,Forehead,32.626956939697266
Dataset/ThermEval-D/Thermal_935,6ft,Person,30.82719612121582
Dataset/ThermEval-D/Thermal_935,6ft,Chest,30.462589263916016
Dataset/ThermEval-D/Thermal_882,2ft,Person,31.819259643554688
Dataset/ThermEval-D/Thermal_882,2ft,Chest,31.575084686279297
Dataset/ThermEval-D/Thermal_882,2ft,Nose,34.327754974365234
Dataset/ThermEval-D/Thermal_923,2ft,Person,31.05589866638184
Dataset/ThermEval-D/Thermal_923,2ft,Chest,30.94377899169922
Dataset/ThermEval-D/Thermal_686,10ft,Person,29.683740615844727
Dataset/ThermEval-D/Thermal_686,10ft,Chest,29.609149932861328
Dataset/ThermEval-D/Thermal_916,2ft,Person,30.83969497680664
Dataset/ThermEval-D/Thermal_916,2ft,Chest,30.64549446105957
Dataset/ThermEval-D/Thermal_916,2ft,Forehead,33.919681549072266
Dataset/ThermEval-D/Thermal_916,2ft,Nose,30.09085273742676
Dataset/ThermEval-D/Thermal_846,6ft,Person,32.779029846191406
Dataset/ThermEval-D/Thermal_846,6ft,Chest,32.13310623168945
Dataset/ThermEval-D/Thermal_779,10ft,Person,30.571552276611328
Dataset/ThermEval-D/Thermal_779,10ft,Chest,30.38212776184082
Dataset/ThermEval-D/Thermal_1010,2ft,Person,32.96030044555664
Dataset/ThermEval-D/Thermal_1010,2ft,Chest,32.64646530151367
Dataset/ThermEval-D/Thermal_1010,2ft,Nose,34.70713806152344
Dataset/ThermEval-D/Thermal_1010,2ft,Forehead,35.6536865234375
Dataset/ThermEval-D/Thermal_759,6ft,Person,32.22956085205078
Dataset/ThermEval-D/Thermal_759,6ft,Chest,31.85752487182617
Dataset/ThermEval-D/Thermal_938,6ft,Person,30.590574264526367
Dataset/ThermEval-D/Thermal_938,6ft,Chest,30.21611785888672
Dataset/ThermEval-D/Thermal_603,2ft,Person,32.438602447509766
Dataset/ThermEval-D/Thermal_603,2ft,Chest,31.74779891967773
Dataset/ThermEval-D/Thermal_603,2ft,Forehead,33.97817611694336
Dataset/ThermEval-D/Thermal_603,2ft,Nose,33.784996032714844
Dataset/ThermEval-D/Thermal_605,2ft,Person,31.69475746154785
Dataset/ThermEval-D/Thermal_605,2ft,Chest,31.021467208862305
Dataset/ThermEval-D/Thermal_605,2ft,Forehead,32.613040924072266
Dataset/ThermEval-D/Thermal_605,2ft,Nose,32.33462905883789
Dataset/ThermEval-D/Thermal_988,6ft,Person,31.98169136047364
Dataset/ThermEval-D/Thermal_988,6ft,Chest,32.40763092041016
Dataset/ThermEval-D/Thermal_800,6ft,Person,31.074113845825195
Dataset/ThermEval-D/Thermal_800,6ft,Chest,31.61410140991211
Dataset/ThermEval-D/Thermal_629,6ft,Person,31.310665130615234
Dataset/ThermEval-D/Thermal_629,6ft,Chest,30.48163414001465
Dataset/ThermEval-D/Thermal_698,2ft,Person,31.07407760620117
Dataset/ThermEval-D/Thermal_698,2ft,Chest,30.64930534362793
Dataset/ThermEval-D/Thermal_698,2ft,Forehead,33.06563186645508
Dataset/ThermEval-D/Thermal_698,2ft,Nose,32.35000228881836
Dataset/ThermEval-D/Thermal_578,6ft,Person,32.12334442138672
Dataset/ThermEval-D/Thermal_578,6ft,Chest,30.971622467041016
Dataset/ThermEval-D/Thermal_814,10ft,Person,30.826322555541992
Dataset/ThermEval-D/Thermal_814,10ft,Chest,31.6905517578125
Dataset/ThermEval-D/Thermal_841,6ft,Person,32.948909759521484
Dataset/ThermEval-D/Thermal_841,6ft,Chest,32.56875228881836
Dataset/ThermEval-D/Thermal_602,2ft,Person,32.94676208496094
Dataset/ThermEval-D/Thermal_602,2ft,Chest,32.25581741333008
Dataset/ThermEval-D/Thermal_602,2ft,Forehead,34.44197082519531
Dataset/ThermEval-D/Thermal_602,2ft,Nose,34.66792678833008
Dataset/ThermEval-D/Thermal_611,2ft,Person,31.867191314697266
Dataset/ThermEval-D/Thermal_611,2ft,Chest,31.077842712402344
Dataset/ThermEval-D/Thermal_611,2ft,Forehead,33.743125915527344
Dataset/ThermEval-D/Thermal_611,2ft,Nose,33.97386169433594
Dataset/ThermEval-D/Thermal_1031,6ft,Person,31.07537078857422
Dataset/ThermEval-D/Thermal_1031,6ft,Chest,30.92060279846192
Dataset/ThermEval-D/Thermal_1031,6ft,Forehead,33.69984817504883
Dataset/ThermEval-D/Thermal_667,6ft,Person,30.834613800048828
Dataset/ThermEval-D/Thermal_667,6ft,Chest,31.288982391357425
Dataset/ThermEval-D/Thermal_551,10ft,Person,30.611385345458984
Dataset/ThermEval-D/Thermal_551,10ft,Chest,29.795988082885746
Dataset/ThermEval-D/Thermal_551,10ft,Forehead,32.828125
Dataset/ThermEval-D/Thermal_820,10ft,Person,30.15250015258789
Dataset/ThermEval-D/Thermal_820,10ft,Chest,31.084611892700195
Dataset/ThermEval-D/Thermal_641,10ft,Person,30.810020446777344
Dataset/ThermEval-D/Thermal_641,10ft,Chest,30.061750411987305
Dataset/ThermEval-D/Thermal_748,2ft,Person,32.444374084472656
Dataset/ThermEval-D/Thermal_748,2ft,Forehead,35.13019943237305
Dataset/ThermEval-D/Thermal_748,2ft,Chest,31.97844696044922
Dataset/ThermEval-D/Thermal_748,2ft,Nose,35.40578842163086
Dataset/ThermEval-D/Thermal_714,6ft,Person,32.32875061035156
Dataset/ThermEval-D/Thermal_714,6ft,Chest,32.12519073486328
Dataset/ThermEval-D/Thermal_834,2ft,Person,33.60609817504883
Dataset/ThermEval-D/Thermal_834,2ft,Chest,32.895301818847656
Dataset/ThermEval-D/Thermal_834,2ft,Forehead,35.45986557006836
Dataset/ThermEval-D/Thermal_834,2ft,Nose,34.31759262084961
Dataset/ThermEval-D/Thermal_761,6ft,Person,31.92621421813965
Dataset/ThermEval-D/Thermal_761,6ft,Chest,31.606767654418945
Dataset/ThermEval-D/Thermal_592,10ft,Person,30.769773483276367
Dataset/ThermEval-D/Thermal_592,10ft,Chest,29.637470245361328
Dataset/ThermEval-D/Thermal_643,10ft,Person,30.5230770111084
Dataset/ThermEval-D/Thermal_643,10ft,Chest,29.956636428833008
Dataset/ThermEval-D/Thermal_699,2ft,Person,30.601438522338867
Dataset/ThermEval-D/Thermal_699,2ft,Chest,30.16131591796875
Dataset/ThermEval-D/Thermal_699,2ft,Forehead,33.005245208740234
Dataset/ThermEval-D/Thermal_699,2ft,Nose,32.55833053588867
Dataset/ThermEval-D/Thermal_926,2ft,Person,30.5542049407959
Dataset/ThermEval-D/Thermal_926,2ft,Chest,30.50088119506836
Dataset/ThermEval-D/Thermal_926,2ft,Forehead,33.583885192871094
Dataset/ThermEval-D/Thermal_926,2ft,Nose,29.71226692199707
Dataset/ThermEval-D/Thermal_570,2ft,Person,31.129053115844727
Dataset/ThermEval-D/Thermal_570,2ft,Chest,30.58973503112793
Dataset/ThermEval-D/Thermal_570,2ft,Forehead,32.97500228881836
Dataset/ThermEval-D/Thermal_570,2ft,Nose,33.17565155029297
Dataset/ThermEval-D/Thermal_549,10ft,Person,31.004941940307617
Dataset/ThermEval-D/Thermal_549,10ft,Chest,30.22194099426269
Dataset/ThermEval-D/Thermal_520,2ft,Person,30.46788787841797
Dataset/ThermEval-D/Thermal_520,2ft,Chest,29.63606071472168
Dataset/ThermEval-D/Thermal_520,2ft,Nose,32.607810974121094
Dataset/ThermEval-D/Thermal_1040,10ft,Person,30.91427993774414
Dataset/ThermEval-D/Thermal_1040,10ft,Chest,31.179811477661133
Dataset/ThermEval-D/Thermal_757,6ft,Person,32.35536575317383
Dataset/ThermEval-D/Thermal_757,6ft,Chest,31.96784782409668
Dataset/ThermEval-D/Thermal_819,10ft,Person,30.27959632873535
Dataset/ThermEval-D/Thermal_819,10ft,Chest,31.14141845703125
Dataset/ThermEval-D/Thermal_563,2ft,Person,30.65212821960449
Dataset/ThermEval-D/Thermal_563,2ft,Chest,30.14327049255371
Dataset/ThermEval-D/Thermal_563,2ft,Forehead,32.954959869384766
Dataset/ThermEval-D/Thermal_563,2ft,Nose,33.565189361572266
Dataset/ThermEval-D/Thermal_528,6ft,Person,31.268096923828125
Dataset/ThermEval-D/Thermal_528,6ft,Chest,29.90461158752441
Dataset/ThermEval-D/Thermal_528,6ft,Nose,32.584373474121094
Dataset/ThermEval-D/Thermal_528,6ft,Forehead,33.757598876953125
Dataset/ThermEval-D/Thermal_553,10ft,Person,30.46949577331543
Dataset/ThermEval-D/Thermal_553,10ft,Chest,29.921342849731445
Dataset/ThermEval-D/Thermal_553,10ft,Forehead,32.348976135253906
Dataset/ThermEval-D/Thermal_676,10ft,Person,31.775007247924805
Dataset/ThermEval-D/Thermal_676,10ft,Chest,31.65481376647949
Dataset/ThermEval-D/Thermal_979,6ft,Person,33.5409049987793
Dataset/ThermEval-D/Thermal_979,6ft,Chest,33.78067779541016
Dataset/ThermEval-D/Thermal_961,2ft,Person,33.8166618347168
Dataset/ThermEval-D/Thermal_961,2ft,Forehead,36.14706802368164
Dataset/ThermEval-D/Thermal_961,2ft,Nose,35.67609405517578
Dataset/ThermEval-D/Thermal_961,2ft,Chest,33.66484451293945
Dataset/ThermEval-D/Thermal_584,6ft,Person,31.44829559326172
Dataset/ThermEval-D/Thermal_584,6ft,Chest,30.421594619750977
Dataset/ThermEval-D/Thermal_584,6ft,Forehead,33.18404769897461
Dataset/ThermEval-D/Thermal_584,6ft,Nose,33.037498474121094
Dataset/ThermEval-D/Thermal_849,6ft,Person,32.61713790893555
Dataset/ThermEval-D/Thermal_849,6ft,Chest,32.020591735839844
Dataset/ThermEval-D/Thermal_518,2ft,Person,30.933218002319336
Dataset/ThermEval-D/Thermal_518,2ft,Chest,30.016098022460938
Dataset/ThermEval-D/Thermal_518,2ft,Nose,34.063232421875
Dataset/ThermEval-D/Thermal_582,6ft,Person,30.7143669128418
Dataset/ThermEval-D/Thermal_582,6ft,Chest,29.53060340881348
Dataset/ThermEval-D/Thermal_582,6ft,Forehead,32.77399063110352
Dataset/ThermEval-D/Thermal_1009,2ft,Person,33.348716735839844
Dataset/ThermEval-D/Thermal_1009,2ft,Chest,33.12080383300781
Dataset/ThermEval-D/Thermal_1009,2ft,Forehead,35.739112854003906
Dataset/ThermEval-D/Thermal_1009,2ft,Nose,35.169124603271484
Dataset/ThermEval-D/Thermal_648,2ft,Person,31.91850471496582
Dataset/ThermEval-D/Thermal_648,2ft,Chest,31.82811164855957
Dataset/ThermEval-D/Thermal_648,2ft,Nose,33.54196548461914
Dataset/ThermEval-D/Thermal_907,10ft,Person,30.20566368103028
Dataset/ThermEval-D/Thermal_907,10ft,Chest,30.37044143676757
Dataset/ThermEval-D/Thermal_838,2ft,Person,33.10298538208008
Dataset/ThermEval-D/Thermal_838,2ft,Chest,32.556453704833984
Dataset/ThermEval-D/Thermal_838,2ft,Forehead,35.295005798339844
Dataset/ThermEval-D/Thermal_992,10ft,Person,33.60834503173828
Dataset/ThermEval-D/Thermal_992,10ft,Chest,34.63513946533203
Dataset/ThermEval-D/Thermal_662,6ft,Person,32.17616653442383
Dataset/ThermEval-D/Thermal_662,6ft,Chest,32.499202728271484
Dataset/ThermEval-D/Thermal_636,10ft,Person,30.60529518127441
Dataset/ThermEval-D/Thermal_636,10ft,Chest,29.86156463623047
Dataset/ThermEval-D/Thermal_982,6ft,Person,32.24675750732422
Dataset/ThermEval-D/Thermal_982,6ft,Chest,32.400386810302734
Dataset/ThermEval-D/Thermal_606,2ft,Person,32.66343307495117
Dataset/ThermEval-D/Thermal_606,2ft,Chest,31.898826599121094
Dataset/ThermEval-D/Thermal_606,2ft,Nose,33.361480712890625
Dataset/ThermEval-D/Thermal_606,2ft,Forehead,33.643585205078125
Dataset/ThermEval-D/Thermal_942,6ft,Person,30.19945335388184
Dataset/ThermEval-D/Thermal_942,6ft,Chest,30.087677001953125
Dataset/ThermEval-D/Thermal_942,6ft,Forehead,32.52534866333008
Dataset/ThermEval-D/Thermal_952,10ft,Person,29.866512298583984
Dataset/ThermEval-D/Thermal_952,10ft,Chest,29.700035095214844
Dataset/ThermEval-D/Thermal_763,6ft,Person,31.843461990356445
Dataset/ThermEval-D/Thermal_763,6ft,Chest,31.623519897460938
Dataset/ThermEval-D/Thermal_763,6ft,Forehead,34.128562927246094
Dataset/ThermEval-D/Thermal_884,2ft,Person,31.8881950378418
Dataset/ThermEval-D/Thermal_884,2ft,Chest,31.50485038757324
Dataset/ThermEval-D/Thermal_980,6ft,Person,32.50600814819336
Dataset/ThermEval-D/Thermal_980,6ft,Chest,32.77918243408203
Dataset/ThermEval-D/Thermal_972,2ft,Person,32.585548400878906
Dataset/ThermEval-D/Thermal_972,2ft,Chest,32.564605712890625
Dataset/ThermEval-D/Thermal_972,2ft,Forehead,34.865631103515625
Dataset/ThermEval-D/Thermal_627,6ft,Person,31.355283737182617
Dataset/ThermEval-D/Thermal_627,6ft,Chest,30.53003120422364
Dataset/ThermEval-D/Thermal_627,6ft,Forehead,33.33768844604492
Dataset/ThermEval-D/Thermal_974,2ft,Person,32.67608642578125
Dataset/ThermEval-D/Thermal_974,2ft,Chest,32.63400650024414
Dataset/ThermEval-D/Thermal_1048,10ft,Person,31.00755882263184
Dataset/ThermEval-D/Thermal_1048,10ft,Chest,31.306514739990234
Dataset/ThermEval-D/Thermal_604,2ft,Person,31.878406524658203
Dataset/ThermEval-D/Thermal_604,2ft,Chest,31.17537307739257
Dataset/ThermEval-D/Thermal_604,2ft,Nose,32.69781875610352
Dataset/ThermEval-D/Thermal_604,2ft,Forehead,32.783626556396484
Dataset/ThermEval-D/Thermal_668,6ft,Person,30.59789657592773
Dataset/ThermEval-D/Thermal_668,6ft,Chest,30.94249153137207
Dataset/ThermEval-D/Thermal_765,6ft,Person,32.1005859375
Dataset/ThermEval-D/Thermal_765,6ft,Chest,31.837234497070312
Dataset/ThermEval-D/Thermal_1023,6ft,Person,31.780542373657227
Dataset/ThermEval-D/Thermal_1023,6ft,Chest,31.849721908569336
Dataset/ThermEval-D/Thermal_1023,6ft,Forehead,34.60795974731445
Dataset/ThermEval-D/Thermal_556,2ft,Person,32.68703079223633
Dataset/ThermEval-D/Thermal_556,2ft,Chest,32.0634880065918
Dataset/ThermEval-D/Thermal_556,2ft,Forehead,35.268978118896484
Dataset/ThermEval-D/Thermal_556,2ft,Nose,35.201847076416016
Dataset/ThermEval-D/Thermal_616,6ft,Person,32.76746368408203
Dataset/ThermEval-D/Thermal_616,6ft,Chest,31.97865867614746
Dataset/ThermEval-D/Thermal_616,6ft,Forehead,33.80673599243164
Dataset/ThermEval-D/Thermal_616,6ft,Nose,34.813358306884766
Dataset/ThermEval-D/Thermal_554,10ft,Person,30.36108589172364
Dataset/ThermEval-D/Thermal_554,10ft,Chest,29.72393226623535
Dataset/ThermEval-D/Thermal_554,10ft,Forehead,32.605552673339844
Dataset/ThermEval-D/Thermal_1049,10ft,Person,31.22432327270508
Dataset/ThermEval-D/Thermal_1049,10ft,Chest,31.494123458862305
Dataset/ThermEval-D/Thermal_665,6ft,Person,30.51071548461914
Dataset/ThermEval-D/Thermal_665,6ft,Chest,30.78009605407715
Dataset/ThermEval-D/Thermal_996,10ft,Person,31.50487899780273
Dataset/ThermEval-D/Thermal_996,10ft,Chest,32.63932418823242
Dataset/ThermEval-D/Thermal_579,6ft,Person,31.62398147583008
Dataset/ThermEval-D/Thermal_579,6ft,Chest,30.444469451904297
Dataset/ThermEval-D/Thermal_579,6ft,Forehead,33.384090423583984
Dataset/ThermEval-D/Thermal_1004,10ft,Person,31.342857360839844
Dataset/ThermEval-D/Thermal_1004,10ft,Chest,32.60237503051758
Dataset/ThermEval-D/Thermal_687,10ft,Person,29.7026424407959
Dataset/ThermEval-D/Thermal_687,10ft,Chest,29.687026977539062
Dataset/ThermEval-D/Thermal_696,2ft,Person,31.66936683654785
Dataset/ThermEval-D/Thermal_696,2ft,Chest,31.25320053100586
Dataset/ThermEval-D/Thermal_696,2ft,Forehead,33.6032829284668
Dataset/ThermEval-D/Thermal_696,2ft,Nose,33.94643783569336
Dataset/ThermEval-D/Thermal_875,2ft,Person,32.76651382446289
Dataset/ThermEval-D/Thermal_875,2ft,Chest,32.31199645996094
Dataset/ThermEval-D/Thermal_875,2ft,Forehead,34.64397430419922
Dataset/ThermEval-D/Thermal_875,2ft,Nose,34.71049118041992
Dataset/ThermEval-D/Thermal_872,2ft,Person,32.69987869262695
Dataset/ThermEval-D/Thermal_872,2ft,Chest,32.14715576171875
Dataset/ThermEval-D/Thermal_872,2ft,Forehead,34.83909606933594
Dataset/ThermEval-D/Thermal_872,2ft,Nose,35.23141860961914
Dataset/ThermEval-D/Thermal_527,6ft,Person,31.33847618103028
Dataset/ThermEval-D/Thermal_527,6ft,Chest,29.97824478149414
Dataset/ThermEval-D/Thermal_527,6ft,Forehead,33.60781478881836
Dataset/ThermEval-D/Thermal_750,2ft,Person,32.83250427246094
Dataset/ThermEval-D/Thermal_750,2ft,Chest,32.159759521484375
Dataset/ThermEval-D/Thermal_750,2ft,Forehead,35.45099639892578
Dataset/ThermEval-D/Thermal_750,2ft,Nose,34.40000534057617
Dataset/ThermEval-D/Thermal_1003,10ft,Person,31.580415725708008
Dataset/ThermEval-D/Thermal_1003,10ft,Chest,32.7313117980957
Dataset/ThermEval-D/Thermal_650,2ft,Person,31.80467796325684
Dataset/ThermEval-D/Thermal_650,2ft,Chest,31.712371826171875
Dataset/ThermEval-D/Thermal_669,6ft,Person,30.62130546569824
Dataset/ThermEval-D/Thermal_669,6ft,Chest,30.886343002319336
Dataset/ThermEval-D/Thermal_740,2ft,Person,32.61397933959961
Dataset/ThermEval-D/Thermal_740,2ft,Chest,32.021724700927734
Dataset/ThermEval-D/Thermal_740,2ft,Forehead,35.068580627441406
Dataset/ThermEval-D/Thermal_740,2ft,Nose,34.0952033996582
Dataset/ThermEval-D/Thermal_560,2ft,Person,32.37590789794922
Dataset/ThermEval-D/Thermal_560,2ft,Chest,31.67853164672852
Dataset/ThermEval-D/Thermal_560,2ft,Forehead,34.40439224243164
Dataset/ThermEval-D/Thermal_560,2ft,Nose,33.95936965942383
Dataset/ThermEval-D/Thermal_837,2ft,Person,33.21430969238281
Dataset/ThermEval-D/Thermal_837,2ft,Chest,32.66626739501953
Dataset/ThermEval-D/Thermal_837,2ft,Forehead,35.242698669433594
Dataset/ThermEval-D/Thermal_837,2ft,Nose,33.98603057861328
Dataset/ThermEval-D/Thermal_826,2ft,Person,33.680458068847656
Dataset/ThermEval-D/Thermal_826,2ft,Chest,33.168846130371094
Dataset/ThermEval-D/Thermal_826,2ft,Forehead,35.52585220336914
Dataset/ThermEval-D/Thermal_826,2ft,Nose,33.94374465942383
Dataset/ThermEval-D/Thermal_577,6ft,Person,32.341068267822266
Dataset/ThermEval-D/Thermal_577,6ft,Chest,31.22455596923828
Dataset/ThermEval-D/Thermal_577,6ft,Forehead,34.02142333984375
Dataset/ThermEval-D/Thermal_532,6ft,Person,31.262319564819336
Dataset/ThermEval-D/Thermal_532,6ft,Chest,30.06610870361328
Dataset/ThermEval-D/Thermal_1037,10ft,Person,31.3437728881836
Dataset/ThermEval-D/Thermal_1037,10ft,Chest,31.84849166870117
Dataset/ThermEval-D/Thermal_1037,10ft,Forehead,33.96816635131836
Dataset/ThermEval-D/Thermal_589,10ft,Person,31.247783660888672
Dataset/ThermEval-D/Thermal_589,10ft,Chest,30.0945053100586
Dataset/ThermEval-D/Thermal_768,10ft,Person,32.19147491455078
Dataset/ThermEval-D/Thermal_768,10ft,Chest,32.128936767578125
Dataset/ThermEval-D/Thermal_831,2ft,Person,33.33099365234375
Dataset/ThermEval-D/Thermal_831,2ft,Chest,32.55363845825195
Dataset/ThermEval-D/Thermal_831,2ft,Nose,33.64779281616211
Dataset/ThermEval-D/Thermal_933,6ft,Person,31.76398468017578
Dataset/ThermEval-D/Thermal_933,6ft,Chest,31.45183563232422
Dataset/ThermEval-D/Thermal_581,6ft,Person,30.82848358154297
Dataset/ThermEval-D/Thermal_581,6ft,Chest,29.819839477539062
Dataset/ThermEval-D/Thermal_581,6ft,Forehead,32.91817855834961
Dataset/ThermEval-D/Thermal_701,2ft,Person,33.046478271484375
Dataset/ThermEval-D/Thermal_701,2ft,Chest,32.796382904052734
Dataset/ThermEval-D/Thermal_701,2ft,Forehead,35.32692337036133
Dataset/ThermEval-D/Thermal_701,2ft,Nose,35.55131912231445
Dataset/ThermEval-D/Thermal_599,10ft,Person,30.912128448486328
Dataset/ThermEval-D/Thermal_599,10ft,Chest,29.89019775390625
Dataset/ThermEval-D/Thermal_910,10ft,Person,30.97964859008789
Dataset/ThermEval-D/Thermal_910,10ft,Chest,31.136228561401367
Dataset/ThermEval-D/Thermal_525,2ft,Person,30.4854736328125
Dataset/ThermEval-D/Thermal_525,2ft,Chest,29.57312774658203
Dataset/ThermEval-D/Thermal_525,2ft,Nose,32.446868896484375
Dataset/ThermEval-D/Thermal_525,2ft,Forehead,32.27470397949219
Dataset/ThermEval-D/Thermal_634,10ft,Person,30.920072555541992
Dataset/ThermEval-D/Thermal_634,10ft,Chest,30.306583404541016
Dataset/ThermEval-D/Thermal_773,10ft,Person,30.5909481048584
Dataset/ThermEval-D/Thermal_773,10ft,Chest,30.49828147888184
Dataset/ThermEval-D/Thermal_516,2ft,Person,30.316165924072266
Dataset/ThermEval-D/Thermal_516,2ft,Chest,29.583044052124023
Dataset/ThermEval-D/Thermal_516,2ft,Nose,34.34715270996094
Dataset/ThermEval-D/Thermal_516,2ft,Forehead,32.329872131347656
Dataset/ThermEval-D/Thermal_883,2ft,Person,31.7092227935791
Dataset/ThermEval-D/Thermal_883,2ft,Chest,31.37698745727539
Dataset/ThermEval-D/Thermal_883,2ft,Nose,34.21513366699219
Dataset/ThermEval-D/Thermal_1022,6ft,Person,32.580753326416016
Dataset/ThermEval-D/Thermal_1022,6ft,Chest,32.582122802734375
Dataset/ThermEval-D/Thermal_1022,6ft,Forehead,35.52682113647461
Dataset/ThermEval-D/Thermal_970,2ft,Person,33.059810638427734
Dataset/ThermEval-D/Thermal_970,2ft,Chest,32.90242385864258
Dataset/ThermEval-D/Thermal_970,2ft,Forehead,35.09383010864258
Dataset/ThermEval-D/Thermal_970,2ft,Nose,34.56208419799805
Dataset/ThermEval-D/Thermal_903,10ft,Person,31.95279121398925
Dataset/ThermEval-D/Thermal_903,10ft,Chest,32.20145034790039
Dataset/ThermEval-D/Thermal_550,10ft,Person,30.80742073059082
Dataset/ThermEval-D/Thermal_550,10ft,Chest,30.1653995513916
Dataset/ThermEval-D/Thermal_574,6ft,Person,31.94134330749512
Dataset/ThermEval-D/Thermal_574,6ft,Chest,30.93178367614746
Dataset/ThermEval-D/Thermal_574,6ft,Forehead,33.74903869628906
Dataset/ThermEval-D/Thermal_771,10ft,Person,31.12027931213379
Dataset/ThermEval-D/Thermal_771,10ft,Chest,31.100709915161133
Dataset/ThermEval-D/Thermal_975,2ft,Person,32.677215576171875
Dataset/ThermEval-D/Thermal_975,2ft,Chest,32.53009796142578
Dataset/ThermEval-D/Thermal_975,2ft,Forehead,34.95406723022461
Dataset/ThermEval-D/Thermal_975,2ft,Nose,33.675010681152344
Dataset/ThermEval-D/Thermal_760,6ft,Person,32.05544662475586
Dataset/ThermEval-D/Thermal_760,6ft,Chest,31.68051719665528
Dataset/ThermEval-D/Thermal_904,10ft,Person,31.49200439453125
Dataset/ThermEval-D/Thermal_904,10ft,Chest,31.66926956176757
Dataset/ThermEval-D/Thermal_877,2ft,Person,32.39884567260742
Dataset/ThermEval-D/Thermal_877,2ft,Chest,31.88201904296875
Dataset/ThermEval-D/Thermal_877,2ft,Forehead,34.345542907714844
Dataset/ThermEval-D/Thermal_877,2ft,Nose,34.38176345825195
Dataset/ThermEval-D/Thermal_576,6ft,Person,31.16351127624512
Dataset/ThermEval-D/Thermal_576,6ft,Chest,30.15097999572754
Dataset/ThermEval-D/Thermal_576,6ft,Forehead,33.015438079833984
Dataset/ThermEval-D/Thermal_1043,10ft,Person,30.69548416137696
Dataset/ThermEval-D/Thermal_1043,10ft,Chest,30.8239688873291
Dataset/ThermEval-D/Thermal_1043,10ft,Forehead,33.37055206298828
Dataset/ThermEval-D/Thermal_663,6ft,Person,30.78822326660156
Dataset/ThermEval-D/Thermal_663,6ft,Chest,31.274572372436523
Dataset/ThermEval-D/Thermal_813,10ft,Person,31.8842716217041
Dataset/ThermEval-D/Thermal_813,10ft,Chest,32.694454193115234
Dataset/ThermEval-D/Thermal_957,10ft,Person,29.52588081359864
Dataset/ThermEval-D/Thermal_957,10ft,Chest,29.397579193115234
Dataset/ThermEval-D/Thermal_751,6ft,Person,32.808109283447266
Dataset/ThermEval-D/Thermal_751,6ft,Chest,32.49229431152344
Dataset/ThermEval-D/Thermal_751,6ft,Forehead,35.570556640625
Dataset/ThermEval-D/Thermal_953,10ft,Person,29.794065475463867
Dataset/ThermEval-D/Thermal_953,10ft,Chest,29.6140079498291
Dataset/ThermEval-D/Thermal_534,6ft,Person,30.87396812438965
Dataset/ThermEval-D/Thermal_534,6ft,Chest,29.696815490722656
Dataset/ThermEval-D/Thermal_512,2ft,Person,31.916501998901367
Dataset/ThermEval-D/Thermal_512,2ft,Forehead,34.18854522705078
Dataset/ThermEval-D/Thermal_512,2ft,Chest,31.18828582763672
Dataset/ThermEval-D/Thermal_512,2ft,Nose,34.93680191040039
Dataset/ThermEval-D/Thermal_782,2ft,Person,31.51511001586914
Dataset/ThermEval-D/Thermal_782,2ft,Chest,31.42071914672852
Dataset/ThermEval-D/Thermal_782,2ft,Nose,32.74985122680664
Dataset/ThermEval-D/Thermal_932,6ft,Person,31.81004905700684
Dataset/ThermEval-D/Thermal_932,6ft,Chest,31.44786834716797
Dataset/ThermEval-D/Thermal_932,6ft,Forehead,33.67292022705078
Dataset/ThermEval-D/Thermal_618,6ft,Chest,32.035743713378906
Dataset/ThermEval-D/Thermal_618,6ft,Person,33.01983642578125
Dataset/ThermEval-D/Thermal_637,10ft,Person,30.41523551940918
Dataset/ThermEval-D/Thermal_637,10ft,Chest,29.656349182128903
Dataset/ThermEval-D/Thermal_700,2ft,Person,30.55645179748535
Dataset/ThermEval-D/Thermal_700,2ft,Chest,30.10863494873047
Dataset/ThermEval-D/Thermal_700,2ft,Forehead,32.5634765625
Dataset/ThermEval-D/Thermal_523,2ft,Person,30.659025192260746
Dataset/ThermEval-D/Thermal_523,2ft,Chest,29.70944595336914
Dataset/ThermEval-D/Thermal_523,2ft,Forehead,33.54093933105469
Dataset/ThermEval-D/Thermal_523,2ft,Nose,33.72499465942383
Dataset/ThermEval-D/Thermal_809,6ft,Person,30.76165580749512
Dataset/ThermEval-D/Thermal_809,6ft,Chest,31.45522689819336
Dataset/ThermEval-D/Thermal_809,6ft,Nose,33.24473190307617
Dataset/ThermEval-D/Thermal_847,6ft,Person,32.81560516357422
Dataset/ThermEval-D/Thermal_847,6ft,Chest,32.06041717529297
Dataset/ThermEval-D/Thermal_1041,10ft,Person,30.85112762451172
Dataset/ThermEval-D/Thermal_1041,10ft,Chest,31.044437408447266
Dataset/ThermEval-D/Thermal_644,10ft,Person,30.529577255249023
Dataset/ThermEval-D/Thermal_644,10ft,Chest,29.83797073364257
Dataset/ThermEval-D/Thermal_598,10ft,Person,29.728479385375977
Dataset/ThermEval-D/Thermal_598,10ft,Chest,28.933507919311523
Dataset/ThermEval-D/Thermal_598,10ft,Forehead,31.935937881469727
Dataset/ThermEval-D/Thermal_936,6ft,Person,30.67173194885254
